,description,location,retweetcount,text,date,hashtags
422,"Educator (languages, linguistics, literature). I love arts, technology, traveling and getting to know what motivates and inspires people.",,0,Yoga For Post Traumatic Stress - PTSD  |  Yoga With Adriene https://t.co/L0aJAVCWxX via @YouTube,2022-04-30 16:26:52+00:00,[]
423,"antsy teen, Likes:plants,tea,crystals books and incense Dislikes:capitalism,nimbys,fascists and people who don’t like lavender.18.Taurus.INFJ.ADHD.MCTD",,18,"I tried lookin for square jobs but I can’t do customer facing jobs anymore bc of my ptsd/adhd/other shit. I can’t do warehouse/stocking/physical labor bc I jumped out of a moving car. So, I’m tryna do sw still but its slow. And I have needs right now. Pls rt to help me survive. https://t.co/zUPDQdtREu",2022-04-30 16:26:53+00:00,[]
424,"I like cycling and photography, combining both if possible. I love spending time with my wife and kids, and our 5 cats. All photos are taken by me. No DM please","Selsey, England",0,"Well my PTSD finally fucked my life up completely, my wife has just told me we’re breaking up. Oh well life goes on",2022-04-30 16:26:55+00:00,[]
425,sometimes you have to get knocked down lower than you've ever been to stand up taller than you ever were...,"40.16489889,-74.84827885",0,@Based5656 You ain't a real DBZ fan if this pic doesn't give you PTSD. https://t.co/5D5VD3QEgH,2022-04-30 16:26:59+00:00,[]
426,"Child and Nature Advocate, Experiential Educator and Father. Married to @lbingley, we have great talks. tweets are my own he/him","51.4117000,-95.3813999",0,"@Feisty_Waters When I was in Ottawa last week, I was amazed at how everyone who lived there brought up the FB (I don’t like to swear online, but am not offended by it) gathering.  The whole city has PTSD.  It’s not okay that a group of people can come and hurt a whole city like that",2022-04-30 16:27:03+00:00,[]
427,Marketing in #web3 | @fighther_xyz | 🔺 #Gamefi #NFT #DAO | Event/Concert 📸 Capturing Vibes ✨ #womeninweb3,tlai.eth,0,Does anyone else have PTSD from this and now you’re ALWAYS on time? https://t.co/EB8hT2y2NN,2022-04-30 16:27:04+00:00,[]
428,"#Biden #VoteBlue No DMs
🌻🇺🇦🇺🇦🇺🇦","Virginia, USA",0,@luk_suk @asamayoasosa I am 57. Severe PTSD since age 14. I have been put on all kinds of meds. Psychedelics was the most affective in my case.,2022-04-30 16:27:07+00:00,[]
429,,"Lagos, Nigeria",37,"Anytime my messages don’t deliver I think I’m blocked, I got PTSD 😭😂",2022-04-30 16:27:13+00:00,[]
430,"she/her. makeup, dance, theatre, nerd, queer, polyam. NJ-PHL-CO. energy work, emotional vulnerability, continuous growth. chipping away towards mental health.","Colorado, USA",0,"@AutSciPerson I just found this reposted on Facebook &amp; I wanted to know if I could repost. I’m not Autistic (ADHD, anxiety, PTSD, depression, borderline) but it made me cry.

Broke down hard in Nov. Am unsure when I’ll be able to go back ‘to normal’, despite improvements.

I feel so seen.",2022-04-30 16:27:20+00:00,[]
431,"Nurse. Thalassophile. Expect dogs, nature and the usual cute animals. (she/her)",,0,@autisticmnmlst @AutisticCallum_ Was just about to say this - what hope do introverted neurodivergent or staff who are completely burnt out and or have PTSD or CTPSD have,2022-04-30 16:27:27+00:00,[]
432,"I love cats, freeways, new jack swing dance parties, oakland sports, and phil collins drum solos on dmt.",Ventura Highway,0,@thunderswitch @kristileaa @anothercohen PTSD &amp; Depression.,2022-04-30 16:27:48+00:00,[]
433,"Artist, novelist, comic relief. Personal account, working on new nickname, maybe. They/Them - 27 yrs.","Florida, U.S.",256,"Very informative tiktok for those asking why Amber Heard had to sit for a mental evaluation but Johnny Depp didn’t. 

It’s because Heard claimed PTSD from the relationship and therefore put her mental health at issue. 

She opened that door. 

#DeppHeardTrial https://t.co/QKuHF9Xwr4",2022-04-30 16:28:05+00:00,[]
434,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/ZNbKCB9aGe",2022-04-30 16:28:11+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
435,"https://t.co/HKPOdGnXPl Casi Famoso Author 20 Books Writer/Producer/Curator https://t.co/G6KW6jJWAP As an Amazon Associate, I earn from qualifying purchases. Host RT Train Show",Universe ,1,"I've been to hell and back. I forgive you, but I'll never forget. https://t.co/f7tC6tkBak  #Dysfunctionalfamily  #PTSD https://t.co/ooORRChLhw",2022-04-30 16:28:23+00:00,"['Dysfunctionalfamily', 'PTSD']"
436,Ahmari Sage💙,434,0,PTSD is one hell of a disorder..,2022-04-30 16:28:40+00:00,[]
437,Bestselling & Award Winning Author of The Hollow Man Series -- Follows You -- Exec Director of Endangered Earthlings,Location: Lake Erie,1,"I've been to hell and back. I forgive you, but I'll never forget. https://t.co/f7tC6tkBak  #Dysfunctionalfamily  #PTSD https://t.co/ooORRChLhw",2022-04-30 16:29:11+00:00,"['Dysfunctionalfamily', 'PTSD']"
438,22 ~ Cat Mom ~ Adren ~ 🍃🍄🍯,Sunny,0,@corbinstan69 Dude fr!!! Dude the PTSD is real I was talking to my manager about them and now I keep having ugly reminders of everything his bald ass put me thru.,2022-04-30 16:29:20+00:00,[]
439,"Mum of 2, life’s definitely a rollercoaster but I couldn’t have 2 better people to ride it with x",,0,"@codeseven73 @pc_ptsd Thank you, they definitely know I don’t take any shit and I follow though with what I say to them x",2022-04-30 16:29:28+00:00,[]
440,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/1aF0V8u3l2",2022-04-30 16:29:40+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
441,"Geelong, Melbourne, London, Hamburg, Suva, Hanoi.",,0,"@LeslieH02919552 @libsoftiktok One of my teachers had sex with their spouse and had the audacity to come to school PREGNANT! 
I'm still reeling and coping with mild PTSD. 🙏",2022-04-30 16:29:40+00:00,[]
442,,,0,@pc_ptsd It’s soo wrong no is a word that will soon disappear from a dictionary as it’s not allowed to be used 🤬🤬🤬🤬,2022-04-30 16:29:43+00:00,[]
443,showkey with the skeng,,0,"@PFF_AndrewR I get ptsd when i read raw, an oline player and bengals in 1 sentence",2022-04-30 16:29:49+00:00,[]
444,BioEnable Leading provider of all security and time management solutions. #Biometrics #AutoID #Facialrecognition #FingerprintRecognition #FingerprintSensors,"Pune,MH,India",0,"Some places use drones instead of fireworks on the 4th of July out of consideration for veterans with PTSD  

#Drones #Robotics #IoT #Engineering #AI by @nowthisnews https://t.co/hfapui05cj",2022-04-30 16:30:00+00:00,"['Drones', 'Robotics', 'IoT', 'Engineering', 'AI']"
445,"❝ Death isn’t permanent! Not in Gotham.
     Not ever. ❞
—————————————————
((#KisforKat.)) (( OC FRIENDLY!!!)","She/they *ic*, THEY/THEM *ooc*",0,@Captain0fGCPD // hydra being n*z*s is significant especially considering that steve and Bucky are both heavily Jewish coded and bucky’s story recovering from ptsd from being a super solider for hydra is fundamentally similar to that of Jews recovering from time imprisoned during the war,2022-04-30 16:30:01+00:00,[]
446,#BrunoWorld ⛽️ #boymom 💙,"Norfolk, VA",42,I hate dating people with relationship ptsd I’m not your ex😭my intentions are good..,2022-04-30 16:30:20+00:00,[]
447,"Mother of three( who are now aged 29, 26 & 24 years old. I am now 51 years old & married for the second time.","Cambridge, United Kingdom",1,"We're calling out fake PTSD, fake abuse, demanding that justice be done; it's not misogyny, it's holding someone accountable.
Noone is calling what she is doing misandry.
#JusticeForJohnnyDepp  2/2",2022-04-30 16:30:46+00:00,[]
448,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/2OpUNnVVli",2022-04-30 16:31:05+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
449,Autistic.  Likes Epidemiology and Public Health but seem to have branched out into an opinion on most things. CANNOT STAND PEOPLE WHO ABUSE POSITIONS OF TRUST.,United Kingdom,0,"@pc_ptsd How stupid, parents are there to raise their children not the cops or social services.  Its perfectly acceptable to remove privileges including tech from children its part of learning.",2022-04-30 16:31:34+00:00,[]
450,XOTWOD #LongLiveKing🕊 #BLM💯 I.G@ _samoyyy,Jamaica,37,"Anytime my messages don’t deliver I think I’m blocked, I got PTSD 😭😂",2022-04-30 16:31:44+00:00,[]
451,"Nonessential helicopters (sightseeing, commuter & photography tours) assail NY/NJ citizens w/ nonstop excessive noise & toxic emissions. To ban, sign petition!",,3,@Got2beerealG @StoptheChopNYNJ @SenSchumer @SenGillibrand @FAANews @NYCMayor @Adrian_Benepe Walls were shaking! As a 9/11 survivor I can barely take much more of this with my #PTSD @NYCMayor,2022-04-30 16:31:57+00:00,[]
452,YOU BACK ? #TheVibe🥵✨ #yafavARIES♈️ ✨#IndependentlySPOILED💋 #IAMHER🔥🌈 #ILoveTheRainbow🌈,Mind Your Business 😊,37,"Anytime my messages don’t deliver I think I’m blocked, I got PTSD 😭😂",2022-04-30 16:32:05+00:00,[]
453,"💜#Fibromyalgia #MECFS #Endometriosis #InvisibleIllness 
@fibropetition 

Former BDM ~ XEROX/H.M.S.O/ CANON

❤ Passionate about FAIRNESS & HONESTY ❤",Warwickshire UK,12,The message to those that  dont understand #Fibromyalgia  #PTSD #depression #ChronicPain https://t.co/nTZeYyeIVs,2022-04-30 16:32:06+00:00,"['Fibromyalgia', 'PTSD', 'depression', 'ChronicPain']"
454,how do i make everything abt bts and selena 🤔💭,SHE | HER,0,im sorry i love mangoes but the way it's cut it's giving PTSD https://t.co/8VwoXoxNNZ,2022-04-30 16:32:07+00:00,[]
455,He/Him | anti-theist| Just your (sometimes) friendly neighborhood Wolfhound 🐺🐶 | puppy to @theturbodiesel1 | NSFW | 🏳️‍🌈 BDSM |,,0,@USMarineCorps I do! They have depression and PTSD,2022-04-30 16:32:42+00:00,[]
456,"movies, anime, all around nerd. Adam Driver is my husband, it’s okay if he doesn’t know.",United States,256,"Very informative tiktok for those asking why Amber Heard had to sit for a mental evaluation but Johnny Depp didn’t. 

It’s because Heard claimed PTSD from the relationship and therefore put her mental health at issue. 

She opened that door. 

#DeppHeardTrial https://t.co/QKuHF9Xwr4",2022-04-30 16:32:51+00:00,[]
457,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/tYZxwjpfLz",2022-04-30 16:32:54+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
458,Federal PPC Candidate EML | looking forward to seeing what Elton Rocket Man will do with twitter | Mars ain't the kind of place to raise your kids,,1,@Kvp531 They still dont realize that a bottle of wine (whine) drowns out the honking and the ptsd. https://t.co/euTQqlqlgr,2022-04-30 16:33:01+00:00,[]
459,NEW ACCOUNT I have travelled the world 🌎 #Ether ♎️,London,0,"Liverpool fans must just have got PTSD 

😂😂",2022-04-30 16:33:12+00:00,[]
460,"regard my dear, its all downhill from here",♡ 21 ♡ she/her ♡,4,Seeing someone tbat gave u ptsd live their life carefree and happy and doing amazing without any consequences 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,2022-04-30 16:33:19+00:00,[]
461,You’re all I need. Manchester. He/him.,Northern Irish/Peruvian,0,Liverpool fans getting PTSD hearing that “oh and it’s a slip” from Martin Tyler.,2022-04-30 16:33:45+00:00,[]
462,"Everywhere you look in this world, wherever there is light, there will always be shadows to be found as well",In the laser lab,0,The word soulmate gives me PTSD,2022-04-30 16:33:46+00:00,[]
463,J.I.F.E. - Jesus is for Everybody!,,0,@sgellison Front office PTSD,2022-04-30 16:33:52+00:00,[]
464,,,0,@ZullieTheWitch Giving me squalid queen and velstadt ptsd with that image.,2022-04-30 16:34:03+00:00,[]
465,This Darrell he write (@12AMFiction) he podcast (@PowerbombJutsu) he nerd (@BlerdsOnline) he say real stuff but he still a comedic relief type. He an All Star.,Dreamland,1,I still get ptsd from hearing muffled yelling dont yell in my house,2022-04-30 16:34:07+00:00,[]
466,"Liverpool • Lewis Hamilton • For a Pessimist, I’m Pretty Optimistic",UK ,0,Cancelo slipping just gave me PTSD,2022-04-30 16:34:08+00:00,[]
467,Reminding u of all that is uncontrollable & mysterious 🌙 999333 ✨goddess energy only✨ #fuckborders,Nahua ,0,"Catching clips of the dep case is so interesting because a female narcissist is honestly rare, &amp; to see each step of narcissist attacks play by play is fr giving me ptsd to when I was 19 &amp; 20",2022-04-30 16:34:22+00:00,[]
468,"white transmasc|23|he/they|(18+ ONLY. NO MINORS)| multifandom (hades,dbh,ofmd)| NOT apolitical | ✨ 日本語もOK my hades art (+ misc artist references) are in Moments",all my zags+connors are trans,0,"me: why am i so uncomfortable living with people why does having people just standing around not doing anything irritate and unease me 

me: ah fuck thats right. thatd be the ptsd",2022-04-30 16:34:22+00:00,[]
469,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/crIq3ZYMqp",2022-04-30 16:34:22+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
470,🇨🇦 Toronto | 20 | Special Limited Edition Palkia & Dialga Diamond and Pearl Nintendo DS,"Toronto, Ontario",0,I didn’t get ptsd from the dream I got the dream because I have some form of ptsd lol wanted to clarify that but still scary :(,2022-04-30 16:34:26+00:00,[]
471,Founder of Mulier Care. Mom originally from NOLA. Ad Mariam per Jesum. American Solidarity Party. Xavier rocks. https://t.co/lfpTJsXBXi,USA,0,"@purplemamabear @LelenaPeacock Exactly! Few doctors recognize that Medical PTSD is real &amp; they contribute to it by their words &amp; actions. As do insurance co’s &amp; pharmacies. I advocate for those who don’t have the luxuries I do (insurance, docs &amp; access to care) b/c of my experience. It is still very difficult.",2022-04-30 16:34:33+00:00,[]
472,Warri CrossBreed🇳🇬🇱🇷🇨🇦|Manchester United #MUFC/#MUWomen|#GlazersOut|Ivana Fuso|,Planet Earth ,0,That Cancelo Slip gave Liverpool fans mad PTSD. #LEEMCI,2022-04-30 16:34:35+00:00,['LEEMCI']
473,"Nationalist Indian, Proud Hindu and a big time Barca Fan",India,0,@talkfcb_ They are still to recover from PTSD of 4-0 defeat at home so obviously pique is going to cross their minds 😂😂,2022-04-30 16:34:37+00:00,[]
474,Learning,"Manchester, England",0,bet pool fans got ptsd then,2022-04-30 16:34:38+00:00,[]
475,I'm Goro Akechi. But you already knew that.,no longer accepting interviews,1,I'm recovering and working on myself only because I'm going to beat Akira at coping. Whoever has the fewest PTSD symptoms this month gets to choose the movie we watch.,2022-04-30 16:34:42+00:00,[]
476,Unruly,"Liverpool, England",0,PTSD from Iheanacho’s miss that,2022-04-30 16:34:43+00:00,[]
477,,,1,Oh my FUCK I thought that Cancelo slip was our chance at redemption but I just ended up PTSD 😩😩😩,2022-04-30 16:34:44+00:00,[]
478,this pit don’t quit 🔥 Suns or Die 🔥 MUTE = L,"Las Vegas, NV",1,@RyB_311 Hayes must have PTSD,2022-04-30 16:34:47+00:00,[]
479,"she/her // brazilian ugh // pit, byleth // yuuka kazami is a fantastic character I love her sm // neither pfp nor banner are made by me",depths of Brazil,0,"Touhou Heardle #23

🔊🟩⬜️⬜️⬜️⬜️⬜️

#TOUHEARDLE

https://t.co/OZ0C4CGryj

ptsd hours",2022-04-30 16:34:57+00:00,['TOUHEARDLE']
480,"Writer of akeshuake @ AO3 | 20↑ |🔞| He/Him |

-- (Will remove art on request!) --

Avatar by @erthforty",,1,I'm recovering and working on myself only because I'm going to beat Akira at coping. Whoever has the fewest PTSD symptoms this month gets to choose the movie we watch.,2022-04-30 16:35:01+00:00,[]
481,I love myself so much man!,"Hamilton, Ontario",0,I know that PTSD must have hit Liverpool fans right there seeing that slip,2022-04-30 16:35:16+00:00,[]
482,They get what they get. New Era.,Lab,1,@RyB_311 Hayes must have PTSD,2022-04-30 16:35:20+00:00,[]
483,I'm probably going to offend you 🤷🏻‍♂️,,0,"People just wanna hate. Elon Musk never said don't take your SSRIs. It works for some and not for others. Their has been a lot of research showing positive effects of psychedelics on depression, anxiety, ptsd, alcohol abuse ...obviously, with proper regulation. #educateyourselves https://t.co/RApkDNcdMn",2022-04-30 16:35:21+00:00,['educateyourselves']
484,$MoMoneyNoProblem,"Baltimore, MD",18,"I tried lookin for square jobs but I can’t do customer facing jobs anymore bc of my ptsd/adhd/other shit. I can’t do warehouse/stocking/physical labor bc I jumped out of a moving car. So, I’m tryna do sw still but its slow. And I have needs right now. Pls rt to help me survive. https://t.co/zUPDQdtREu",2022-04-30 16:35:23+00:00,[]
485,I'm not superstitious but I'm a little stitious,,0,@Trader_XO I nave ptsd every time I think to short this,2022-04-30 16:35:34+00:00,[]
486,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/lcJHzcxiz0",2022-04-30 16:35:58+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
487,"""I've been a woman for a little over 50 years and have gotten over my initial astonishment."" ~Nadia Boulanger",,12,"Marijuana has been found to reduce opioid, alcohol, and prescription drug use and can be used as a therapeutic for Hoosier veterans to treat issues like PTSD and seniors to battle chronic pain and arthritis. 

#CindeWirth4Congress  #LegalizeWeed

@INORML  @NORML  (1 🧵)",2022-04-30 16:36:09+00:00,[]
488,Co-Host of #TheBlackReds pod. Unapologetic giver of hot takes. Alabama Crimson Tide and Liverpool FC fan. Also a Real One 🔥💯😎 #RollTide #YNWA,"Montgomery, AL",0,Was I the only one that had ptsd from that slip?,2022-04-30 16:36:10+00:00,[]
489,"We are a nonprofit 501(c)(3) public charity in Arvada, Colorado dedicated to pairing homeless pets with veterans in need 🐾 🇺🇸","Colorado, USA",1,Watch founder Kelley share the incredible mission of uniting vets with pets @MissionRollCall  VSO SPOTLIGHT - @blackopsrescue ” on #Vimeo https://t.co/sDFcMNn1yc #veterans #PTSD #RescueDogs #Colorado 🥲🐶🇺🇸,2022-04-30 16:36:36+00:00,[]
490,I am not the guy in the picture.,"Findlay, OH",0,@Kronk_NK @Kwen_C Yea fs I agree with you Just been burned before always got a ptsd,2022-04-30 16:36:40+00:00,[]
491,"If you are offended by my rhetoric, that is a you problem, not a me problem. Do not make it a me problem. Quit showing up for a Tragedies Dress Rehearsal.",,1,@Kvp531 They still dont realize that a bottle of wine (whine) drowns out the honking and the ptsd. https://t.co/euTQqlqlgr,2022-04-30 16:36:45+00:00,[]
492,"Engineer (MSc EE). Mother. Wife. Sunshine & joy. 
~ To love is nothing. To be loved is something. But to love and be loved, that’s everything. ~ T. Tolis",Jamaica,1,PTSD - Post-traumatic shit disorder https://t.co/y116Wsg3zb,2022-04-30 16:36:48+00:00,[]
493,PERFECTENSCHLAG,"Manchester, England",1,Oh my FUCK I thought that Cancelo slip was our chance at redemption but I just ended up PTSD 😩😩😩,2022-04-30 16:36:49+00:00,[]
494,i hate when GIRLS die,"Bristol, England",0,My deadlifting injury was horrible i still have ptsd doing them,2022-04-30 16:36:50+00:00,[]
495,"Ranked Choice Voting

Either that or Guillotines.",,0,"Class action lawsuit against #AmberHeard for slander against those who actually have #PTSD and #borderlinepersonalitydisorder 

She's slandering the conditions and using negative connotations to be an excuse for her crimes. This is enough to sue her into oblivion.",2022-04-30 16:37:01+00:00,"['AmberHeard', 'PTSD', 'borderlinepersonalitydisorder']"
496,Stan is a published author whose mental health advice has been featured on TV and on the radio.  Read Stan's free advice at his blog at https://t.co/Doha7t6mv2,"Pennsylvania, USA",0,"Get anxiety advice at https://t.co/lXxnMfLxMt

#mentalhealthsupport
#MentalIllness
#mentalwellness 
#mindfulness
#momlife
#moms
#mothers 
#namisouthernaz
#NoMoreStigma
#NotAlone
#OCD
#overthinking
#parent
#parenting
#parenthood 
#patience 
#PositiveVibes 
#positivity 
#PTSD https://t.co/YriF8E3ZeE",2022-04-30 16:37:22+00:00,"['mentalhealthsupport', 'MentalIllness', 'mentalwellness', 'mindfulness', 'momlife', 'moms', 'mothers', 'namisouthernaz', 'NoMoreStigma', 'NotAlone', 'OCD', 'overthinking', 'parent', 'parenting', 'parenthood', 'patience', 'PositiveVibes', 'positivity', 'PTSD']"
497,,,18,"I tried lookin for square jobs but I can’t do customer facing jobs anymore bc of my ptsd/adhd/other shit. I can’t do warehouse/stocking/physical labor bc I jumped out of a moving car. So, I’m tryna do sw still but its slow. And I have needs right now. Pls rt to help me survive. https://t.co/zUPDQdtREu",2022-04-30 16:37:34+00:00,[]
498,"nobody *actually* likes kombucha
(he/him) @churchclarity volunteer","Conway, AR",0,@ChickNovice @randfish @everywhereist but the ducks keep developing ptsd,2022-04-30 16:37:38+00:00,[]
499,"mother avid reader, Progressive LIBERAL BLM northwest RAIDERS FAN! I work to enrich the lives of veterans daily #HRC #NRBG #BidenHarris2020","Tacoma, WA",0,Whatcom deputies were shot 80 days ago. Community support for them continues with this gift #SmartNews this is a great story of community life in action however police caring trauma kits w/o training and/or PAY Compensation and PTSD Counseling is wrong  https://t.co/EwppxwoTsn,2022-04-30 16:37:56+00:00,['SmartNews']
